dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,ct_srv_src,ct_state_ttl,proto,service,state,label
0.42483330810149156,0.0,0.0,-0.009749303621169917,0.4731457800511509,-0.01067219727376591,-0.8609865470852018,0.0,-0.02442244832626985,0.05150171425171968,0.3333333333333333,0.0,109,5,1,0
-0.21048428315043488,-0.3333333333333333,-0.42857142857142855,0.10306406685236769,-0.17135549872122763,-0.0071714241372836576,-0.8609865470852018,0.0,-0.0033810910484243935,-0.03621489114490953,0.3333333333333333,1.0,109,0,0,0
-0.41919586767128225,-0.6666666666666666,-0.5714285714285714,0.6211699164345403,-0.22634271099744246,22.934434947791495,0.0,-1.1300448430493273,520.1733102111634,-0.055666854850655645,1.8333333333333333,0.5,115,0,2,0
1.0981658391916496,0.16666666666666666,0.2857142857142857,1.2311977715877438,0.20971867007672634,-0.011974510923700074,0.0,0.0,-0.019733081970056143,-0.016713289815470125,-0.3333333333333333,0.0,109,3,1,0
3.752263684392359,9.333333333333334,8.428571428571429,4.850974930362117,10.50383631713555,-0.0004619583975466816,-1.0,-1.0,-0.017851629090951324,0.3211794106292247,-0.3333333333333333,-0.5,109,0,1,0
0.15381486039027836,-0.3333333333333333,-0.42857142857142855,0.10306406685236769,-0.17135549872122763,-0.012743297969301116,-0.8609865470852018,0.0,-0.02061533396630611,-0.04858148806895961,-0.5,1.0,109,0,0,0
-0.4192031137386732,-0.6666666666666666,-0.5714285714285714,-0.5292479108635098,-0.22634271099744246,63.09758417122135,0.0,-1.1300448430493273,73.87906494523672,-0.055666854850655645,0.8333333333333334,2.5,109,0,3,0
-0.4025061041648067,2.5,2.4285714285714284,1.1782729805013927,13.20460358056266,1.251498387774638,-1.0,-1.0,0.9789551994694055,115.87540582589527,0.0,-0.5,109,0,1,0
-0.14732238400792932,0.5,0.7142857142857143,0.4805013927576602,0.8248081841432225,0.01578304729323624,-1.0,-1.0,0.005629311280242562,0.4836595212644806,1.0,-0.5,109,0,1,0
0.38528013167139596,0.0,-0.14285714285714285,-0.2200557103064067,-0.054987212276214836,-0.011063091615321428,0.0,0.0,-0.02642348696151423,-0.029376645005656406,-0.3333333333333333,0.0,109,0,1,0
-0.10142372284827388,1.5,1.4285714285714286,2.3272980501392757,1.6764705882352942,0.02929343960354034,-1.0,-1.0,0.05603205391258022,0.7970714777199936,0.5,-0.5,109,0,1,0
-0.4192020785861888,-0.6666666666666666,-0.5714285714285714,0.149025069637883,-0.22634271099744246,50.47488136948214,0.0,-1.1300448430493273,698.9896528478614,-0.055666854850655645,5.166666666666667,0.5,115,0,2,0
0.35025057159826245,0.3333333333333333,0.2857142857142857,1.732590529247911,0.2071611253196931,-0.00744500003899248,0.0,0.0,-0.003090931893385339,0.02065885236135065,0.3333333333333333,0.0,109,0,1,0
-0.31587729820025806,4.5,4.142857142857143,2.0584958217270195,33.030690537084396,0.31031407526475535,-1.0,-1.0,0.21611993091778972,46.75334319613595,0.3333333333333333,-0.5,109,0,1,0
0.12072931668290557,3.5,3.2857142857142856,1.4512534818941505,2.166240409207161,0.03488416670615927,-1.0,-1.0,0.005759778963467248,0.5866412820136274,-0.5,-0.5,109,3,1,0
-0.41920725434861095,-0.75,-0.5714285714285714,-0.5598885793871866,-0.22634271099744246,-0.015935669163910204,-1.1390134529147982,-1.1300448430493273,-0.03048958870471396,-0.055666854850655645,-0.5,0.5,6,0,2,0
0.10514302572483314,0.0,0.0,-0.01532033426183844,0.5370843989769821,-0.007463119173132929,-0.8609865470852018,0.0,-0.020814171198434227,0.13250733252459806,0.0,0.0,109,5,1,0
-0.4149310394354279,-0.16666666666666666,0.14285714285714285,0.13231197771587744,0.30051150895140666,1.0229699988079741,-1.0,-1.0,1.4167293951901894,16.32794487021392,-0.3333333333333333,-0.5,109,5,1,0
1.130433612436322,0.3333333333333333,0.7142857142857143,0.5807799442896936,6.274936061381074,-0.010707888726512228,-1.0,-1.0,-0.023625892432558977,0.529508925737121,-0.5,-0.5,109,5,1,0
1.3870634406139488,9.333333333333334,8.428571428571429,4.850974930362117,10.50383631713555,0.01979991003083196,-1.0,-1.0,-0.0013030007401117402,0.8146362957214186,0.3333333333333333,-0.5,109,0,1,0
-0.4051633405923402,0.5,0.7142857142857143,0.4805013927576602,0.8248081841432225,0.5981267458114298,-1.0,-1.0,0.6687587494814756,10.385488936175083,1.0,-0.5,109,0,1,0
-0.4002515420537167,0.5,0.7142857142857143,0.4805013927576602,0.8248081841432225,0.43901107157640756,-1.0,-1.0,0.48756973317191593,7.679979825039961,2.5,-0.5,109,0,1,0
0.1014123361709451,0.0,0.0,0.005571030640668524,0.5856777493606138,-0.007402405986824826,-0.8609865470852018,0.0,-0.020392146525189933,0.14600696435301513,-0.3333333333333333,0.0,109,5,1,0
-0.1889955527261388,0.3333333333333333,-0.14285714285714285,5.625348189415042,-0.021739130434782608,0.005632481997428799,-1.0,-1.0,0.21443471604423572,0.053841964864754496,-0.16666666666666666,-0.5,109,4,1,0
-0.4180375320412043,-0.6666666666666666,-0.42857142857142855,-0.5013927576601671,-0.12276214833759591,0.6542964044794656,-1.0,-1.0,0.3474157121482368,6.4826729593682515,-0.16666666666666666,-0.5,115,2,0,0
6.837823436628612,54.166666666666664,90.71428571428571,25.008356545961004,1049.2365728900256,0.05381644558857275,-1.0,-1.0,0.003909133762917951,21.283145961887975,1.5,-0.5,109,0,1,0
-0.41812137939244315,-0.6666666666666666,-0.42857142857142855,-0.49025069637883006,-0.11253196930946291,0.7060493343552993,-1.0,-1.0,0.4266990558836707,7.683165897321967,-0.5,-0.5,115,2,0,0
-0.3872759056613784,9.333333333333334,8.428571428571429,4.852367688022284,9.474424552429667,2.0055301958094747,-1.0,-1.0,1.6209432394541738,44.45275529644573,2.1666666666666665,-0.5,109,0,1,0
